name,building_type_name,osm_id,geometry,lat,lon
building_78,building_yes,W223785883,"POLYGON ((75.8012704 26.9237459, 75.8012703 26.9236739, 75.801322 26.9236736, 75.8013225 26.9237451, 75.8012704 26.9237459))",26.923709671637674,75.80129627031114
building_79,building_yes,W223793165,"POLYGON ((75.7989295 26.9253706, 75.7989414 26.9253283, 75.7989533 26.9250744, 75.799151 26.9250815, 75.7990917 26.9253776, 75.7989295 26.9253706))",26.925220303389356,75.79903430241731
building_80,building_yes,W229590208,"POLYGON ((75.8192115 26.9118818, 75.8191386 26.9115955, 75.819421 26.9115383, 75.8193944 26.911434, 75.8194598 26.9114208, 75.8194877 26.9115304, 75.8197848 26.9114703, 75.8198666 26.9117917, 75.8197908 26.9118071, 75.8197863 26.9117898, 75.8196968 26.9118079, 75.8197016 26.9118266, 75.8196517 26.9118367, 75.8196657 26.9118921, 75.8194367 26.9119385, 75.8194231 26.9118851, 75.8193717 26.9118955, 75.8193674 26.9118785, 75.8192736 26.9118975, 75.81928 26.9119227, 75.8192021 26.9119385, 75.8191889 26.9118864, 75.8192115 26.9118818))",26.91169964694992,75.81949928998013
building_81,building_yes,W230823024,"POLYGON ((75.8011958 26.8946409, 75.801444 26.8945214, 75.8011831 26.8940903, 75.8009378 26.8942083, 75.8010148 26.8943354, 75.8008833 26.8943988, 75.8009785 26.8945561, 75.801107 26.8944942, 75.8011958 26.8946409))",26.89437875617515,75.80115910513581
building_82,building_yes,W230826820,"POLYGON ((75.8051069 26.892475, 75.8045197 26.8917819, 75.8049172 26.8915139, 75.805398 26.8920812, 75.8054258 26.892114, 75.8055045 26.892207, 75.8051069 26.892475))",26.89199445382719,75.8050121071584
building_83,building_yes,W230826821,"POLYGON ((75.8046125 26.8923514, 75.8042421 26.8926002, 75.8043576 26.8927369, 75.8044623 26.8926666, 75.8047319 26.8926763, 75.8048308 26.8926099, 75.8046125 26.8923514))",26.892562763841017,75.80454263068319
building_84,building_yes,W230826823,"POLYGON ((75.8019566 26.8878569, 75.801902 26.887869, 75.8018483 26.8878618, 75.8018036 26.8878387, 75.8017725 26.887805, 75.8017565 26.8877659, 75.8017565 26.8877193, 75.8017761 26.8876748, 75.801804 26.8876462, 75.8018403 26.8876262, 75.8018823 26.8876166, 75.8019184 26.8876176, 75.8019623 26.8876308, 75.8020008 26.8876574, 75.8020279 26.8876963, 75.8020377 26.8877437, 75.8020261 26.8877927, 75.8019932 26.8878346, 75.8019566 26.8878569))",26.88774234452804,75.80189573399268
building_85,building_yes,W230826827,"POLYGON ((75.8054514 26.8920716, 75.8054513 26.8920287, 75.8054578 26.8920074, 75.8054819 26.8919704, 75.8055188 26.891943, 75.805564 26.8919285, 75.805612 26.8919287, 75.8056437 26.8919374, 75.8056835 26.8919614, 75.8057117 26.891996, 75.8057249 26.8920372, 75.8057215 26.8920799, 75.805702 26.892119, 75.8056686 26.8921497, 75.8056349 26.8921657, 75.8055876 26.8921732, 75.8055404 26.8921659, 75.8054988 26.8921445, 75.8054679 26.8921118, 75.8054258 26.892114, 75.805398 26.8920812, 75.8054514 26.8920716))",26.89205145369295,75.8055822033612
building_86,building_yes,W230826829,"POLYGON ((75.7970693 26.8886268, 75.7972186 26.8881326, 75.7971465 26.8881152, 75.7971801 26.888004, 75.7976817 26.8881245, 75.7976592 26.8881988, 75.797574 26.8881783, 75.797538 26.8882977, 75.7974597 26.8882789, 75.7974744 26.8882302, 75.7973122 26.8881913, 75.7971938 26.8885835, 75.7973559 26.8886224, 75.7973705 26.888574, 75.7974488 26.8885929, 75.7974136 26.8887096, 75.7970693 26.8886268))",26.888306683927816,75.79731757665543
building_87,building_yes,W230826832,"POLYGON ((75.8032349 26.8893666, 75.8035259 26.8891832, 75.8033942 26.889017, 75.8032863 26.889085, 75.80321 26.8889886, 75.8029487 26.8891533, 75.8031932 26.8894619, 75.8032714 26.8894126, 75.8032349 26.8893666))",26.88919715157241,75.80322889341487
